ID,type,address,city,postcode,lat,lon,rentNet,rentGross,livingSpace,arePetsAllowed,hasFlatSharingCommunity,isUnderRoof,CHF/m2,title,numberOfRooms,floor,yearBuilt,isNewBuilding,yearLastRenovated,hasGarage,hasParking,hasRamp,isWheelchairAccessible,isOldBuilding,hasSwimmingPool,hasFireplace,isCornerHouse,isMiddleHouse,hasGardenShed,hasLiftingPlatform,hasBalcony,hasCableTv,isGroundFloorRaised,hasNiceView,hasConnectedBuildingLand,hasElevator,isChildFriendly,distanceHighSchool,distanceKindergarten,distancePrimarySchool,distanceMotorway,distancePublicTransport,personId,additionalCosts,additionalCosts/m2,canton
4001123073,"APARTMENT, FLAT",Birsweg 27,Dornach,4143,47.485491781973,7.610222311607,1580.0,1790.0,88.0,True,,,20.34,Wohnen im Grünen,3.5,1.0,1996.0,True,,True,True,,,,,,,,,,True,True,,,,,True,600.0,800.0,550.0,,300.0,679,210.0,2.3863636363636362,SO
4001076898,"APARTMENT, FLAT",Teussenrain 8,Sumiswald,3454,47.028431781972,7.744632311609,1900.0,2100.0,117.0,,,,17.95,Erstvermietung in Sumiswald,3.5,0.0,2024.0,True,,True,,,,,,,,,,,True,,,,,True,True,,,,,,240000001266245,200.0,1.7094017094017093,BE
4000889381,"APARTMENT, FLAT",Rue de l'Ancienne Ecole 4,Cudrefin,1588,46.948521781974,7.027452311606,2120.0,2120.0,72.0,,,,29.44,"NEUF, DE PLAIN-PIED, AVEC UNE GRANDE TERRASSE ET UN GRAND JARDIN",3.5,0.0,2024.0,True,,,True,,,,,,,,,,,,,True,,,,,,,,,5036629,0.0,0.0,VD
4000278058,"APARTMENT, LOFT",Marktgasse 2,Langenthal,4900,47.213071781973,7.789612311608,1750.0,2225.0,167.0,True,,,13.32,Loft-Wohnung für Individualisten!,2.5,2.0,2008.0,True,,True,,,,True,,,,,,,,True,,,,,,500.0,500.0,500.0,,10.0,679,475.0,2.844311377245509,BE
4001121617,"APARTMENT, FLAT",Bahnhofstrasse 9,Wolhusen,6110,47.058201781972,8.074422311601,1270.0,1430.0,61.0,True,,,23.44,Ihr Wohntraum in Wolhusen,2.5,1.0,2024.0,True,2024.0,True,True,,,,,,,,,,True,True,,,,True,True,,,,,,30614,160.0,2.622950819672131,LU
4001133147,"APARTMENT, FLAT",Rte Granges-Saint-Martin 28,Orbe,1350,46.720831781978,6.537402311609,1670.0,1870.0,80.0,,,,23.38,Appartement de 3.5 pièces au coeur de la ville,3.5,5.0,2020.0,True,,,,,,,,,,,,,,,,,,,,,,,,,679,200.0,2.5,VD
4000995297,"APARTMENT, ROOF_FLAT","Via alla Perfetta 11, Arzo, Svizzera",Mendrisio,6864,45.878401781975,8.941142311605,1550.0,1650.0,110.0,True,,,15.0,"Affittati appartamento 4,5 locali ad ARZO",4.5,2.0,2019.0,True,,True,True,,,,,,,,,,,,,,,True,True,,,,,,2268771,100.0,0.9090909090909091,TI
4001111245,"APARTMENT, FLAT",Eulenweg 19,Zürich,8048,47.386481781973,8.472882311609,2500.0,2730.0,81.0,,,,33.7,"Moderne, zentral und ruhig gelegene 3.5 Zimmer-Wohnung mit Gartensitzplatz",3.5,0.0,2016.0,True,,True,,,True,,,,,,,,True,True,,,,True,True,,,,1500.0,50.0,653575,230.0,2.8395061728395063,ZH
4001132331,"APARTMENT, FLAT",Bahnweg 10,Schübelbach,8862,47.176061781978,8.939502311608,1580.0,1755.0,69.0,True,,,25.43,Erstvermietung Parco Verde - modern und idyllisch,2.5,1.0,2025.0,True,,,,,True,,,,,,,,True,,,,,True,True,,,,,,2268991,175.0,2.536231884057971,SZ
4000995812,"APARTMENT, ATTIC_FLAT",Grünaustrasse 10,Dietikon,8953,47.409491781975,8.403712311608,1914.0,2089.0,59.0,True,,,35.41,Topmodernes Wohnen an bevorzugter Lage!,1.5,6.0,2011.0,True,,True,,,,,,,,,,,True,,,,,True,,1000.0,1000.0,1000.0,,50.0,679,175.0,2.9661016949152543,AG
4000870147,"APARTMENT, FLAT",Dorfstrasse 2b/2c,Thundorf,8512,47.546291781973,8.961282311604,1855.0,2050.0,88.0,,,,23.3,ERSTBEZUG - neues Wohnen Thundorf,3.5,0.0,2024.0,True,,,,,True,,,,,,,,True,,,True,,True,True,,,,,,620,195.0,2.215909090909091,TG
4000929895,"APARTMENT, FLAT",Grundmatt 406J,Rüschegg Heubach,3154,46.771671781974,7.406152311602,1050.0,1200.0,50.0,False,,,24.0,2.5 pièces,2.5,0.0,2020.0,True,2020.0,False,True,,False,,False,False,,,,,True,False,,False,,False,False,,,,,,24000000533946,150.0,3.0,BE
4001111502,"APARTMENT, ATTIC_FLAT",Glärnischstrasse 156,Männedorf,8708,47.257991781971,8.692542311601,4280.0,4740.0,143.0,,,,33.15,Grosse 3.5-Zimmer-Attikawohnung in Neubau mit Seesicht,3.5,3.0,2023.0,True,,True,,,True,,,,,,,,,,,,,True,,,,,,,163,460.0,3.2167832167832167,ZH
4001122751,"APARTMENT, FLAT",Im Grund 16a,St. Gallen,9012,47.409631781979,9.365762311606,1327.0,1577.0,90.0,,,,17.52,Riethüsli - erhöhte Lage - ruhig - am Waldrand,3.5,3.0,1968.0,True,,,,,,,,,,,,,True,,,,,,,,,,,,235479,250.0,2.7777777777777777,SG
4001028396,"APARTMENT, FLAT",Büelstrasse 27,Hergiswil NW,6052,46.985011781973,8.303442311609,2620.0,2910.0,109.0,True,,,26.7,Mieten ohne Kaution - Qualität ohne Wenn und Aber,4.5,2.0,2004.0,True,,True,,,True,,,,,,,,True,True,,,,True,,1100.0,1100.0,1100.0,,1200.0,679,290.0,2.6605504587155964,NW
4001132829,"APARTMENT, FLAT",Gustav Bay-Strasse 36,Münchenstein,4142,47.514601781977,7.599712311607,2964.0,3164.0,,,,,,Helle 4.5 Zimmer Wohnung im 1. OG,4.5,1.0,2017.0,True,,True,,,,,,,,,,,True,,,,,True,,,,,,,5023322,200.0,,BL
4001111288,"APARTMENT, FLAT",Thunstrasse 2c,Burgdorf,3400,47.050391781972,7.622892311601,1914.0,2184.0,96.0,,,,22.75,"Moderne 3,5 Zimmer Attikawohnung im 3. OG",3.5,3.0,2019.0,True,,True,True,,True,,False,False,,,,,True,True,,True,,True,False,,,,,,24000000531551,270.0,2.8125,BE
4001046719,"APARTMENT, FLAT",Via Mulino,Mendrisio,6852,45.855421781971,8.958682311606,1350.0,1600.0,72.0,True,,,22.22,3.5 locali a Genestrerio in una residenza di nuova costruzione,3.5,1.0,2023.0,True,,True,,,,,,,,,,,True,True,,,,True,,,,,,,1700899,250.0,3.4722222222222223,TI
4000759983,"APARTMENT, FLAT",Schwarzenburgstr. 73 / Geb. B,Liebefeld,3097,46.934601781976,7.424092311604,2052.0,2312.0,90.0,,,,25.69,Wohntraum!,3.5,1.0,1947.0,True,,,True,,,,,,,,,,,,,,,,,850.0,400.0,1000.0,,350.0,679,260.0,2.888888888888889,BE
4001032276,"APARTMENT, FLAT",,Veytaux,1820,46.419891781977,6.928762311605,1450.0,1580.0,60.0,,,,26.33,Veytaux - Avenue de Chillon 37 - appartement de 2.5 pièces au,2.5,0.0,,True,,,,,,,,,,,,,,,,True,,,,,,,,,395227,130.0,2.1666666666666665,VD
4001032376,"APARTMENT, FLAT",Farmanstr. 31,Glattpark (Opfikon),8152,47.423291781979,8.562142311606,2210.0,2500.0,92.0,True,,,27.17,Wohnungen im Glattpark - modern und urban,3.5,3.0,2009.0,True,,True,,,,,,,,,,,True,True,,,,True,True,1800.0,1500.0,1500.0,,300.0,679,290.0,3.152173913043478,ZH
4001132242,"APARTMENT, DUPLEX",Tramstrasse 56,Uetikon am See,8707,47.264651781973,8.680752311608,5420.0,5940.0,174.0,,,,34.14,"Erstvermietung Bauprojekt ""CANTA"" - 15 exklusive Wohnungen in Uetikon a. S.",4.5,0.0,2024.0,True,,True,True,,True,,,,,,,,True,,,,,True,True,,,,,,111609,520.0,2.9885057471264367,ZH
4001133295,"APARTMENT, FLAT",Büchelstrasse 8,Rüthi,9464,47.293111781977,9.538062311602,1190.0,1340.0,,,,,,"Moderne 2.5 Zimmerwohnung Parterre ""Neubau""",2.5,0.0,2024.0,True,,True,True,,True,,,,,,,,True,,,,,True,True,,,,,,5016955,150.0,,SG
4001134097,"APARTMENT, DUPLEX",Tegerfelderstr.3,Würenlingen,5303,47.534371781975,8.254502311607,1757.0,1967.0,123.0,True,,,15.99,Ihre Traumwohnung im Zentrum von Würenlingen,2.5,2.0,1624.0,True,2018.0,True,,,,,,,,,,,True,True,,,,,True,,,,,,679,210.0,1.7073170731707317,AG
4000536089,"APARTMENT, ROOF_FLAT",Bolligenstrasse 24,Krauchthal,3326,46.998911781972,7.538812311609,2450.0,2750.0,148.0,True,False,,18.58,3.5-Zimmer-Dachwohnung inkl. Loggia und Galerie,3.5,3.0,2024.0,True,,True,False,,False,,False,False,,,,,True,True,False,True,,True,True,,,,,,5016008,300.0,2.027027027027027,BE
4000689430,"APARTMENT, FLAT",,Charmey (Gruyère),1637,46.619061781979,7.156052311601,2420.0,2720.0,150.0,,,,18.13,Appartement 4.5 pièces à Charmey,4.5,1.0,,True,,,True,,,,,,,,,,True,,,True,,,True,,,,,,49212,300.0,2.0,FR
4001077379,"HOUSE, ROW_HOUSE",Bernstrasse 94,Biberen,3206,46.940361781978,7.215092311601,2800.0,3290.0,250.0,True,,,13.16,Reihenhaus in Biberen,7.5,,2025.0,True,,True,True,,,,,,,,,,True,,,True,,,True,,,,,,24000000873543,490.0,1.96,FR
4001132825,"APARTMENT, ATTIC_FLAT",Sankt Georgen-Strasse 169,St. Gallen,9011,47.414671781973,9.392222311602,2370.0,2590.0,97.0,,,,26.7,Hochwertige Attikawohnung mit grosszügiger Terrasse,3.5,2.0,2020.0,True,,True,,,,,,,,,,,True,,,,,True,,,,,,,2262431,220.0,2.268041237113402,SG
4001099504,"APARTMENT, FLAT",Chisenmattweg 16,Konolfingen,3510,46.879721781971,7.624472311609,2180.0,2490.0,106.0,,,,23.49,"Charmanter, ländlicher Wohntraum gesucht?",4.5,1.0,2014.0,True,,True,False,,False,,False,False,,,,,True,False,,True,,False,True,,,,,,96912,310.0,2.9245283018867925,BE
4001134745,"APARTMENT, FLAT",,Comano,6949,46.039161781979,8.955442311608,4200.0,4500.0,134.0,True,,,33.58,4.5 locali con giardino in prima locazione a Comano,4.5,0.0,2022.0,True,,True,True,,True,,,,,,,,True,,,,,True,True,,,,,,1700899,300.0,2.2388059701492535,TI
4001133120,"APARTMENT, FLAT",Zieglerweg 34,Thayngen,8240,47.751551781972,8.702052311606,1210.0,1450.0,65.0,True,,,22.31,** Landluft mit Stadtanschluss**,2.5,0.0,2014.0,True,,True,True,,True,,,,,,,,,True,,,,True,True,900.0,500.0,350.0,,600.0,679,240.0,3.6923076923076925,SH
4001135785,"APARTMENT, FLAT",Rue de l'Ancienne Papeterie,Marly,1723,46.778901781973,7.154072311601,1550.0,1670.0,49.0,,,,34.08,A louer à Marly : Spacieux appartement neuf de 2.5 pièces au 2ème étage,2.5,2.0,2024.0,True,,,,,,,,,,,,,True,,,,,True,,,,,,,949321,120.0,2.4489795918367347,FR
4001110230,"APARTMENT, FLAT",Dammweg 5b,Aarau,5000,47.387281781974,8.039242311608,910.0,1090.0,35.0,True,,True,31.14,Perfekt für Singles!,1.0,1.0,1972.0,True,,,True,,,,,,,,,,,True,,,,,,,,,,,679,180.0,5.142857142857143,AG
4001033182,"APARTMENT, FLAT",Egliswilerstrasse,Seengen,5707,47.329421781974,8.202082311609,1500.0,1630.0,64.0,True,,,25.47,Erstvermietung - Traumwohnung an naturnaher Lage zu vermieten!,2.5,0.0,2023.0,True,,True,True,,True,,,,,,,,True,,,True,,True,,,600.0,400.0,2000.0,200.0,247,130.0,2.03125,AG
4001099157,"APARTMENT, FLAT",Käferholzstrasse 56,Zürich,8057,47.402471781973,8.531682311601,2551.0,2751.0,69.0,,,,39.87,Modernes wohnen im Guggachpark!,2.5,1.0,,True,,True,,,,,,,,,,,,,,,,,,,,,,200.0,679,200.0,2.898550724637681,ZH
4001063127,"APARTMENT, FLAT",Widenweg 8,Frick,5070,47.508941781976,8.023082311603,2240.0,2490.0,107.0,,,,23.27,"Frick / Vermietung / Haus A / 4,5 Zimmer-Wohnung Nr. A.1.2",4.5,1.0,2024.0,True,,True,,,True,,,,,,,,True,,,,,True,True,,,,,,1824460,250.0,2.336448598130841,AG
4000630329,"APARTMENT, FLAT",Gerbergasse 70,Basel,4001,47.555161781971,7.589002311608,2040.0,2190.0,77.0,,,,28.44,"Charmante, sanierte Stadtwohnung mit Galerie",3.0,5.0,1863.0,True,,,,,,,,,True,,,,,True,,,,,,,,,,100.0,679,150.0,1.948051948051948,BS
4000929242,"APARTMENT, FLAT",St.Jakobstr. 60,Aesch,4147,47.479571781979,7.598192311605,2118.0,2443.0,101.0,True,,,24.19,Moderne Familienwohnung in ruhiger Umgebung,4.0,3.0,1996.0,True,,True,,,,,,,,,,,True,True,,,,True,True,1100.0,400.0,800.0,,200.0,679,325.0,3.217821782178218,BL
4001109599,"APARTMENT, FLAT",Gässli 7,Staufen,5603,47.382941781977,8.168102311604,1932.0,2112.0,96.0,,,,22.0,Moderne 3.5 Zimmerwohnung mit Balkon,3.5,2.0,2022.0,True,2022.0,,True,,,,,,,,,,True,True,,True,,,,300.0,100.0,300.0,3500.0,100.0,1842717,180.0,1.875,AG
4001077576,"APARTMENT, FLAT",Eschenmattstrasse 9,Möhlin,4313,47.561741781975,7.839582311605,2650.0,2950.0,116.0,,,,25.43,"Neue Eigentumswohnung, Eschenmattstrasse 9, 4313 Möhlin",4.5,0.0,2024.0,True,2024.0,True,True,,True,,,,,,,,True,,,,,True,True,,,,,,240000001293040,300.0,2.586206896551724,AG
4001133123,HOBBY_ROOM,Tössstr. 47,Rorbas,8427,47.533391781977,8.578772311605,150.0,150.0,,True,,,,Bastelraum zu vermieten!!!,,-1.0,2009.0,True,,,,,,,,,,,,,,,,,,True,True,800.0,200.0,200.0,,300.0,679,0.0,,ZH
4000514052,"APARTMENT, FLAT",J.J. Balmer-Strasse 10,Basel,4053,47.540431781976,7.594482311609,900.0,1030.0,30.0,True,,,34.33,Helle 1.5-Zimmer-Wohnung im Gundeli,1.5,2.0,1968.0,True,2000.0,True,,,,,,,,,,,,True,,,,True,True,1300.0,100.0,300.0,,200.0,679,130.0,4.333333333333333,BL
4000887859,"APARTMENT, ATTIC_FLAT",Alte Landstrasse 147,Au ZH,8804,47.248121781973,8.630652311605,4420.0,4720.0,113.0,True,,,41.77,Erstvermietung: Meilibach - Nah. Erholung. Am See.,4.5,,2024.0,True,,True,,,,,,,,,,,True,True,,True,,True,True,,,,,,432997,300.0,2.6548672566371683,ZH
4001098472,"APARTMENT, FLAT",Stauffacherstrasse 12,Bern,3014,46.960551781977,7.454832311603,1610.0,1810.0,50.0,False,,,36.2,"Mis Bärn, mi Breitsch!",2.0,3.0,,True,2020.0,False,False,,False,,False,False,,,,,False,True,,False,,True,False,,,,,,85017,200.0,4.0,BE
4000632585,APARTMENT,Bourg du village 9,Chavannes-sur-Moudon,1512,46.656881781974,6.807692311601,1390.0,1390.0,,False,False,False,,Résidence Bourg du village à Chavannes-sur-Moudon à louer,2.5,1.0,2024.0,True,,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,,,,,,5051104,0.0,,VD
4001044134,"APARTMENT, DUPLEX",Unterdorf 2,Basadingen-Schlattingen,8254,47.669181781977,8.749002311607,2190.0,2380.0,104.0,True,,,22.88,Urban wohnen in idyllischer Umgebung,4.5,2.0,2024.0,True,,True,,,,,,,,,,,True,True,,True,,True,True,,,,,,5077463,190.0,1.8269230769230769,TG
4001133125,"APARTMENT, FLAT",St. Gallerstrasse 17a,Wil SG,9500,47.462821781978,9.051582311605,1682.0,1972.0,92.0,True,,,21.43,Erstklassiges Wohnen in der Altstadtwiese,3.5,2.0,2014.0,True,,True,,,True,,,,,,,,True,True,,,,True,True,1800.0,700.0,1000.0,,50.0,679,290.0,3.152173913043478,TG
4000997903,"APARTMENT, FLAT",,Chiasso,6830,45.834931781971,9.027022311602,1780.0,1780.0,125.0,,,,14.24,Nuovo appartamento 4.5 locali con terrazza e giardino privato,4.5,1.0,2020.0,True,,True,True,,,,,,,,,,,,,True,,True,,,,,,,381904,0.0,0.0,TI
4000911189,"APARTMENT, FLAT",In der Sagi 5,Niederglatt ZH,8172,47.491591781974,8.505032311609,1482.0,1722.0,52.0,True,,,33.12,Moderne Wohnung im Grünen!,2.5,0.0,2006.0,True,,True,,,,,,,,,,,,True,,,,True,True,500.0,900.0,900.0,,270.0,679,240.0,4.615384615384615,ZH
4001143945,"APARTMENT, FLAT",Rebengässli 205,Habsburg,5245,47.463121781977,8.185682311604,1680.0,1910.0,72.0,False,,,26.53,3.5-Zimmer-Whg in ruhiger idyllischer Lage,3.5,2.0,2015.0,True,,,,,False,,False,False,,,,,True,True,,True,,False,True,,,,,,24000000765494,230.0,3.1944444444444446,AG
4001128963,"APARTMENT, FLAT",Schwendetalstrasse 13,Schwende,9057,47.271181781978,9.379662311601,2900.0,3120.0,141.0,,,,22.13,Wohnung in Schwende,4.5,1.0,2024.0,True,,True,True,,True,,,,,,,,True,,,True,,True,True,,,,,,240000001286635,220.0,1.5602836879432624,AI
4001143869,"APARTMENT, FLAT",Oberer Aareweg 8,Lyss,3250,47.079311781973,7.297462311608,1760.0,2000.0,88.0,,,,22.73,NEUBAU in Lyss mit atemberaubender und unverbaubarer Sicht  auf die Alte Aare sowie ins Grüne!,3.5,0.0,2024.0,True,,True,True,,True,,,,,,,,True,,,True,,True,,,,,,,24000000345362,240.0,2.727272727272727,BE
4001131186,"APARTMENT, FLAT",Agnesstrasse 9,Zürich,8004,47.377381781971,8.515142311608,2780.0,2880.0,74.0,,,,38.92,Nach Renovation – an bester Lage,3.5,0.0,1895.0,,2020.0,,,,,,,,,,,,,,True,,,,,,,,,50.0,957280,100.0,1.3513513513513513,ZH
4001114684,"APARTMENT, FLAT",Ruhbergstrasse 47,St. Gallen,9000,47.415161781972,9.363582311609,860.0,1030.0,,,,,,2 Zimmerwohnung in Zentrumsnähe,2.0,-1.0,,,2021.0,,,,,,,,,,,,,True,,,,,,,,,,,5016662,170.0,,SG
4000676409,"APARTMENT, FLAT",Rue Haute 2,Milvignes,2013,46.966181781971,6.860622311605,2098.0,2533.0,140.0,True,,,18.09,Objet de charme au cœur de Colombier,5.5,2.0,,,2021.0,,,,,True,,,,,,,True,True,,True,,,,,,,,,784211,435.0,3.107142857142857,NE
4001151847,"APARTMENT, STUDIO",Jerisbergmühle 3,Ferenbalm,3206,46.960181781971,7.209222311604,980.0,1230.0,70.0,True,,,17.57,Studio / 2.5 Zi-Whg in Ferenbalm,2.5,1.0,1992.0,,,,True,,,True,,,,,,,True,,,True,,,,,,,,,24000000425098,250.0,3.5714285714285716,FR
4001150467,"APARTMENT, FLAT",Erlachstrasse 3,Murten,3280,46.926241781973,7.114672311601,1940.0,2270.0,91.0,True,,,24.95,Praxis oder Wohnung in Murten,4.5,1.0,1928.0,,2024.0,,,,,True,,,,,,,True,,,,,,,,,,,,24000000434648,330.0,3.6263736263736264,FR
4001149806,"APARTMENT, FLAT",Walserstrasse 6,St. Gallen,9014,47.407311781978,9.334452311601,1480.0,1700.0,85.0,True,,,20.0,"Charmante, ruhige und zentrale 4,5 Zi-Altbauwohnung St. Gallen-Bruggen",4.5,1.0,1908.0,True,2015.0,False,True,,False,,False,False,,,,,True,False,,True,,False,True,,,,,,24000000739754,220.0,2.588235294117647,SG
4000824724,"APARTMENT, FLAT",Holzgasse 6,Wiedlisbach,4537,47.251731781977,7.650592311603,1600.0,1880.0,122.0,False,,,15.41,Erstbezug! 3 1/2 Zi.wohnungen zu vermieten,3.5,0.0,2022.0,True,,True,True,,False,,False,False,,,,,True,False,,False,,False,True,,,,,,240000001150810,280.0,2.2950819672131146,BE
4001141621,"APARTMENT, FLAT",Floraweg 2,Burgdorf,3400,47.062361781979,7.621502311604,1700.0,1900.0,73.0,True,,,26.03,Perfekte Pendlerwohnungen,3.5,1.0,2024.0,True,,,,,True,,,,,,,,True,,,True,,True,,,,,,,24000000147099,200.0,2.73972602739726,BE
4001143823,"APARTMENT, FLAT",Zeunerstrasse 11,Zürich,8037,47.392711781975,8.527182311604,3280.0,3480.0,68.0,,,,51.18,Erstvermietung nach Sanierung - exklusives Wohnen in Wipkingen,3.0,4.0,1907.0,,,,True,,,,,,,,,,,,,True,,,,,,,,,748661,200.0,2.9411764705882355,ZH
4001094895,"APARTMENT, FLAT",Zeunerstrasse 11,Zürich,8037,47.392711781975,8.527182311604,3205.0,3390.0,64.0,,,,52.97,ERSTVERMIETUNG nach Sanierung - Exklusives Wohnen in Wipkingen,3.0,0.0,1907.0,,2024.0,,True,,,,,,,,,,True,True,,True,,True,,,,,,,748661,185.0,2.890625,ZH
4001143069,"HOUSE, SINGLE_HOUSE",Wydackerstrasse 45,Zollikofen,3052,47.000351781974,7.457752311601,4300.0,4800.0,236.0,True,,,20.34,Einfamilienhaus in Zollikofen mit Garten - Ideal für Familien oder Wohngemeinschaften!,7.5,,2000.0,,2024.0,,True,,,,,True,,,,,True,,,,,,,,,,,,240000001301394,500.0,2.1186440677966103,BE
4001139833,"APARTMENT, FLAT",,Rapperswil-Jona,8645,47.230181781971,8.845532311603,3477.0,3840.0,109.0,,,,35.23,"Erstvermietung: ""Harmonie"" Rapperswil-Jona - Leben am See",4.5,1.0,2024.0,,,,,,,,,,,,,,True,,,,,,,650.0,800.0,950.0,33000.0,,182,363.0,3.330275229357798,SG
4001139930,"APARTMENT, FLAT",,Rapperswil-Jona,8645,47.230181781971,8.845532311603,3937.0,4350.0,124.0,,,,35.08,"Erstvermietung: ""Harmonie"" Rapperswil-Jona - Leben am See",5.5,1.0,2024.0,,,,,,,,,,,,,,True,,,,,,,650.0,800.0,950.0,33000.0,,182,413.0,3.3306451612903225,SG
4001139831,"APARTMENT, ATTIC_FLAT",,Rapperswil-Jona,8645,47.230181781971,8.845532311603,2727.0,2960.0,70.0,,,,42.29,"Erstvermietung: ""Harmonie"" Rapperswil-Jona - Leben am See",2.5,1.0,2024.0,,,,,,,,,,,,,,,,,,,,,650.0,800.0,950.0,33000.0,,182,233.0,3.3285714285714287,SG
4001141666,"APARTMENT, FLAT",Zeunerstrasse 11,Zürich,8037,47.392711781975,8.527182311604,3295.0,3510.0,73.0,,,,48.08,Erstvermietung nach Sanierung - exklusives Wohnen in Wipkingen,2.5,0.0,1907.0,,2024.0,,True,,,,,,,,,,,True,True,True,,True,,,,,,,748661,215.0,2.9452054794520546,ZH
4001136381,"APARTMENT, FLAT",Brugghalden 19,St. Gallen,9008,47.452611781972,9.399172311604,1436.0,1736.0,105.0,,,,16.53,Oase am Stadtrand,3.5,2.0,1911.0,,2020.0,True,True,,,,,,,,,,,,,True,,,,,,,,,240000001278232,300.0,2.857142857142857,SG
4001134922,"APARTMENT, FLAT",Bahnhofstrasse 80,Uzwil,9240,47.436801781976,9.132882311607,1200.0,1348.0,84.0,True,,,16.05,günstige 3 1/2 Zimmer Wohnung im Zentrum von Uzwil,3.5,1.0,1910.0,,2012.0,False,False,,False,True,False,False,,,,,True,True,,False,,False,False,,,,,,24000000650699,148.0,1.7619047619047619,SG
4001133495,"APARTMENT, DUPLEX",Vorstadtstrasse 28,Dietikon,8953,47.408011781971,8.400122311609,3300.0,3750.0,200.0,True,,,18.75,Duplex-/Maisonette-Wohnung in Dietikon,3.5,2.0,1976.0,,2018.0,True,,,,,,,,,,,True,,,,,True,True,,,,,,240000001300774,450.0,2.25,AG
4000975903,"APARTMENT, FLAT",Bachhaldenstrasse 7,Zufikon,5621,47.350581781977,8.353802311607,1450.0,1720.0,78.0,,,,22.05,Schöne 3.5 Zimmerwohnung mit Balkon,3.5,3.0,1973.0,,1997.0,,,,,,,,,,,,,,,,,,,1000.0,1000.0,1000.0,10000.0,15.0,798628,270.0,3.4615384615384617,AG
4001130444,"APARTMENT, DUPLEX",Spitalrain 8,Brugg AG,5200,47.485241781974,8.206372311601,2180.0,2320.0,85.0,True,,,27.29,Altstadt-Loft auf drei Stockwerken mit Hinterhof-Terrasse,3.0,,1650.0,,2020.0,True,False,,False,True,False,False,,,,,True,False,,False,,False,False,,,,,,24000000739754,140.0,1.6470588235294117,AG
4001128972,"APARTMENT, ROOF_FLAT",Wiesenschanzweg 30,Basel,4057,47.572371781971,7.595232311607,1500.0,1700.0,50.0,,,,34.0,Dachwohnung in Basel,2.0,4.0,1960.0,,2021.0,,,,,,,,,,,,,,,True,,,,,,,,,24000000837396,200.0,4.0,BS
4001120944,"APARTMENT, FLAT",Unterfeldweg 15,Lyss,3250,47.078121781974,7.306482311601,1650.0,1900.0,108.0,True,,,17.59,"Grosszügige, helle 4.5 Zimmerwohnung an sehr zentraler Lage 105 m2",4.5,2.0,,,,False,True,,,,False,True,,,,,True,True,,False,,True,True,,,,,,24000000999903,250.0,2.314814814814815,BE
4001110903,"APARTMENT, FLAT",Rue des Coteaux 49,Cortaillod,2016,46.940901781978,6.844712311604,1750.0,1990.0,75.0,,,,26.53,Magnifique appartement de 3 pièces avec vue sur le lac,3.0,1.0,2013.0,,,True,True,,True,,,,,,,,True,,,True,,True,,,,,,,240000001060112,240.0,3.2,NE
4001102575,"APARTMENT, FLAT",Junkerngasse 29/31,Bern,3011,46.947871781973,7.454922311601,6600.0,7260.0,178.0,True,,,40.79,Einzigartig sanierte Altbauwohnung mit Garten & traumhafter Aussicht,4.5,0.0,,,2024.0,,,,,,,True,,,,,,,,,,True,,,,,,,1704239,660.0,3.707865168539326,BE
4001100472,"APARTMENT, FLAT",Worbboden 1030,Worb,3076,46.929881781974,7.554172311601,2150.0,2350.0,140.0,True,,,16.79,Bauernhauswohnung,5.5,1.0,,,,,True,,False,,False,False,,,,,True,True,,False,,False,True,,,,,,24000000365763,200.0,1.4285714285714286,BE
4001096412,"APARTMENT, ROOF_FLAT",Via Moscia 16,Ascona,6612,46.158241781971,8.767472311607,2300.0,2500.0,80.0,True,,,31.25,ASCONA mit Seeblick! ASCONA vista lago!,3.5,3.0,1869.0,,2024.0,,True,,,,,,,,,,True,,,True,,,,,,,,,24000000456702,200.0,2.5,TI
4001094369,"APARTMENT, DUPLEX",Unter-Tannenfels,Nottwil,6207,47.134391781971,8.112552311601,4300.0,4750.0,203.0,True,,,23.4,Eine Perle am Sempachersee,7.0,0.0,1713.0,,2013.0,True,True,,False,True,False,False,,,,,True,True,,True,,False,True,,,,,,24000000244081,450.0,2.2167487684729066,LU
4001025814,"APARTMENT, ATTIC_FLAT",Im Grund 21,Embrach,8424,47.507901781971,8.597022311601,2260.0,2530.0,84.0,True,,,30.12,Wohntraum: 2.5-Zimmer-Attikawohnung in Embrach,2.5,3.0,2021.0,,,True,True,,True,,,,,,,,True,,,,,True,,,,,,,223456,270.0,3.2142857142857144,ZH
4001069180,"APARTMENT, DUPLEX",Kamorstrasse 2,St. Gallen,9000,47.419631781972,9.353292311606,1550.0,1850.0,110.0,False,,,16.82,4.5 Zimmer Altbauwohnung,4.5,4.0,,,,,,,False,True,False,True,,,,,True,True,,True,,False,True,,,,,,24000000266214,300.0,2.727272727272727,SG
4001061938,"APARTMENT, ROOF_FLAT",,Bazenheid,9602,47.412691781975,9.068592311607,1875.0,2075.0,116.0,True,,,17.89,Neubau-Standard im Altbau mit Bergsicht,4.5,2.0,2024.0,,2024.0,True,True,,,,,,,,,,True,,,True,,,True,,,,,,24000000711187,200.0,1.7241379310344827,SG
